row_id,order_id,order_date,ship_date,ship_mode,customer_id,city,state,product_id,category,sub_category,product_name,sales,quantity,discount,profit
5563,CA-2017-133263,03/31/2017,04-02-2017,Second Class,JE-15610,Atlanta,Georgia,TEC-CO-10001449,Tech,Copiers,Hewlett Packard LaserJet 3310 Copier,2999.95,5,0,1439.976
5564,CA-2017-133263,03/31/2017,04-02-2017,Second Class,JE-15610,Atlanta,Georgia,OFF-BI-10000474,OfficeSupply,Binders,Avery Recycled Flexi-View Covers for Binding Systems,64.12,4,0,30.7776
5565,CA-2017-157966,03/13/2017,03/13/2017,Same Day,SU-20665,Chicago,Illinois,OFF-AR-10000799,OfficeSupply,Art,Col-Erase Pencils with Erasers,19.456,4,,2.1888
5566,CA-2017-157966,03/13/2017,03/13/2017,Same Day,SU-20665,Chicago,Illinois,TEC-MA-10002109,Tech,Machines,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax",209.986,2,0.3,8.9994
5567,CA-2017-157966,03/13/2017,03/13/2017,Same Day,SU-20665,Chicago,Illinois,OFF-AR-10003338,OfficeSupply,Art,"Eberhard Faber 3 1/2"" Golf Pencils",29.76,5,0.2,1.86
5568,CA-2017-157966,03/13/2017,03/13/2017,Same Day,SU-20665,Chicago,Illinois,FUR-CH-10003606,Furni,Chairs,SAFCO Folding Chair Trolley,89.768,1,0.3,-2.5648
5569,CA-2017-157966,03/13/2017,03/13/2017,Same Day,SU-20665,Chicago,Illinois,TEC-CO-10001449,technologies,Copiers,Hewlett Packard LaserJet 3310 Copier,959.984,2,0.2,335.9944
5570,CA-2017-157966,03/13/2017,03/13/2017,Same Day,SU-20665,Chicago,Illinois,OFF-PA-10001934,OfficeSupply,Paper,Xerox 1993,15.552,3,0.2,5.6376
5571,CA-2017-157966,03/13/2017,03/13/2017,Same Day,SU-20665,Chicago,Illinois,TEC-PH-10001527,technologies,Phones,Plantronics MX500i Earset,34.36,1,0.2,-7.3015
5572,CA-2014-151162,12-05-2014,12-09-2014,Standard Class,EA-14035,Columbus,Ohio,OFF-PA-10001033,OfficeSupply,Paper,Xerox 1893,98.376,3,0.2,35.6613
5573,CA-2014-151162,12-05-2014,12-09-2014,Standard Class,EA-14035,Columbus,Ohio,OFF-BI-10003719,OfficeSupply,Binders,Large Capacity Hanging Post Binders,29.94,4,0.7,-23.952
5574,CA-2014-151162,12-05-2014,12-09-2014,Standard Class,EA-14035,Columbus,Ohio,OFF-PA-10003036,OfficeSupply,Paper,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",17.472,3,0.2,5.6784
5575,CA-2014-151162,12-05-2014,12-09-2014,Standard Class,EA-14035,Columbus,Ohio,TEC-PH-10001870,Tech,Phones,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,36.738,1,0.4,-9.1845
5576,CA-2014-151162,12-05-2014,12-09-2014,Standard Class,EA-14035,Columbus,Ohio,TEC-PH-10001809,Tech,Phones,Panasonic KX T7736-B Digital phone,179.94,2,0.4,-44.985
5577,CA-2016-136686,12-12-2016,12/16/2016,Standard Class,RF-19840,Pasadena,California,FUR-FU-10004864,Furni,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",383.64,6,0,122.7648
5578,CA-2016-136686,12-12-2016,12/16/2016,Standard Class,RF-19840,Pasadena,California,OFF-AP-10002350,OfficeSupply,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,56.52,3,,15.8256
5579,CA-2017-137498,09-09-2017,09/14/2017,Second Class,LC-17050,Los Angeles,California,OFF-AR-10003829,OfficeSupply,Art,Newell 35,6.56,2,0,1.9024
5580,CA-2017-137498,09-09-2017,09/14/2017,Second Class,LC-17050,Los Angeles,California,FUR-CH-10003833,Furni,Chairs,Novimex Fabric Task Chair,0,5,0.2,0
5581,CA-2017-137498,09-09-2017,09/14/2017,Second Class,LC-17050,Los Angeles,California,OFF-PA-10000143,OfficeSupply,Paper,Astroparche Fine Business Paper,47.52,9,0,22.8096
5582,CA-2017-163818,10-04-2017,10-08-2017,Standard Class,PS-18970,Clinton,Maryland,FUR-FU-10000076,Furni,Furnishings,24-Hour Round Wall Clock,19.98,1,0,8.5914
5583,CA-2016-161158,05-09-2016,05/13/2016,Standard Class,PS-18970,New York City,New York,OFF-AR-10000462,OfficeSupply,Art,Sanford Pocket Accent Highlighters,8,5,0,3.44
5584,CA-2014-116673,12/15/2014,12/19/2014,Second Class,JO-15280,San Diego,California,FUR-FU-10003829,Furni,Furnishings,Stackable Trays,6.16,2,0,1.9712
5585,CA-2017-105333,11/30/2017,12-04-2017,Standard Class,VP-21730,New York City,New York,OFF-ST-10002182,OfficeSupply,Storage,"Iris 3-Drawer Stacking Bin, Black",83.56,4,0,1.6712
5586,CA-2017-105333,11/30/2017,12-04-2017,Standard Class,VP-21730,New York City,New York,TEC-PH-10001468,Tech,Phones,Panasonic Business Telephones KX-T7736,546.06,3,0,163.818
5587,CA-2017-105333,11/30/2017,12-04-2017,Standard Class,VP-21730,New York City,New York,OFF-ST-10001809,OfficeSupply,Storage,Fellowes Officeware Wire Shelving,269.49,3,0,
5588,CA-2015-149993,03/19/2015,03/20/2015,First Class,GA-14725,Lancaster,California,OFF-FA-10001561,OfficeSupply,Fasteners,Stockwell Push Pins,10.9,5,0,3.597
5589,CA-2014-168158,07/19/2014,07/24/2014,Standard Class,EM-14140,Great Falls,Montana,OFF-BI-10001759,OfficeSupply,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",6.096,2,0.2,2.2098
5590,CA-2016-115224,12-08-2016,12-11-2016,Second Class,DB-13615,San Francisco,California,OFF-ST-10000615,OfficeSupply,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",34.05,3,,9.534
5591,CA-2016-115224,12-08-2016,12-11-2016,Second Class,DB-13615,San Francisco,California,OFF-ST-10003816,OfficeSupply,Storage,Fellowes High-Stak Drawer Files,352.38,2,0,81.0474
5592,CA-2014-164742,10/13/2014,10/18/2014,Second Class,ML-17395,Lakewood,New Jersey,FUR-CH-10002880,Furni,Chairs,"Global High-Back Leather Tilter, Burgundy",245.98,2,0,27.0578
5593,CA-2014-164742,10/13/2014,10/18/2014,Second Class,ML-17395,Lakewood,New Jersey,OFF-BI-10004738,OfficeSupply,Binders,Flexible Leather- Look Classic Collection Ring Binder,18.94,1,0,9.47
5594,US-2017-108014,11/19/2017,11/25/2017,Standard Class,JH-15430,Cleveland,Ohio,OFF-BI-10003984,OfficeSupply,Binders,Lock-Up Easel 'Spel-Binder',59.913,7,0.7,-45.9333
5595,CA-2017-160325,09/24/2017,09/24/2017,Same Day,BP-11095,Lawrence,Massachusetts,TEC-PH-10000984,Tech,Phones,Panasonic KX-TG9471B,391.98,2,0,109.7544
5596,CA-2017-160325,09/24/2017,09/24/2017,Same Day,BP-11095,Lawrence,Massachusetts,TEC-PH-10001944,technologies,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,437.85,3,0,131.355
5597,CA-2015-159779,09/25/2015,09/29/2015,Standard Class,SB-20185,Concord,New Hampshire,OFF-BI-10002735,OfficeSupply,Binders,GBC Prestige Therm-A-Bind Covers,68.62,2,0,32.2514
5598,CA-2017-151176,02/13/2017,02/20/2017,Standard Class,SV-20785,Baltimore,Maryland,OFF-SU-10001165,OfficeSupply,Supplies,Acme Elite Stainless Steel Scissors,25.02,3,0,6.5052
5599,CA-2017-151176,02/13/2017,02/20/2017,Standard Class,SV-20785,Baltimore,Maryland,OFF-AR-10000614,OfficeSupply,Art,Barrel Sharpener,10.71,3,0,2.7846
5600,CA-2014-108903,10-03-2014,10-03-2014,Same Day,DO-13435,Columbus,Ohio,OFF-AR-10004010,OfficeSupply,Art,Hunt Boston Vacuum Mount KS Pencil Sharpener,55.984,2,,4.1988
5601,CA-2014-108903,10-03-2014,10-03-2014,Same Day,DO-13435,Columbus,Ohio,OFF-EN-10004030,OfficeSupply,Envelopes,Convenience Packs of Business Envelopes,14.48,5,0.2,
5602,CA-2014-108903,10-03-2014,10-03-2014,Same Day,DO-13435,Columbus,Ohio,TEC-AC-10003023,Tech,Accessories,Logitech G105 Gaming Keyboard,142.488,3,0.2,
5603,CA-2016-117919,08/27/2016,08/29/2016,Second Class,TB-21355,Houston,Texas,OFF-ST-10003572,OfficeSupply,Storage,Portfile Personal File Boxes,14.16,1,0.2,1.062
5604,CA-2016-117919,08/27/2016,08/29/2016,Second Class,TB-21355,Houston,Texas,OFF-PA-10004353,OfficeSupply,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,79.92,5,0.2,27.972
5605,CA-2015-142475,12-03-2015,12-07-2015,Standard Class,BS-11380,New York City,New York,OFF-BI-10003718,OfficeSupply,Binders,GBC Therma-A-Bind 250T Electric Binding System,590.352,6,0.2,206.6232
5606,CA-2016-134516,09/20/2016,09/25/2016,Standard Class,FM-14215,Greensboro,North Carolina,FUR-FU-10001546,Furni,Furnishings,Dana Swing-Arm Lamps,17.088,2,,1.068
5607,CA-2016-134516,09/20/2016,09/25/2016,Standard Class,FM-14215,Greensboro,North Carolina,FUR-CH-10002880,Furni,Chairs,"Global High-Back Leather Tilter, Burgundy",98.392,1,0.2,-11.0691
5608,CA-2017-105193,03/25/2017,03/31/2017,Standard Class,JL-15835,New York City,New York,OFF-AR-10001547,OfficeSupply,Art,Newell 311,11.05,5,0,2.9835
5609,CA-2015-168634,12-06-2015,12-11-2015,Standard Class,AF-10870,San Francisco,California,OFF-AP-10001626,OfficeSupply,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",7.78,2,0,
5610,CA-2017-117198,08/31/2017,09-05-2017,Standard Class,BG-11035,Monroe,Louisiana,TEC-AC-10003033,Tech,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,659.9,2,0,217.77
5611,CA-2015-145828,10-05-2015,10-07-2015,First Class,MB-17305,Cincinnati,Ohio,TEC-AC-10002323,technologies,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,53.04,3,0.2,-4.641
5612,CA-2017-121027,08/18/2017,08/22/2017,Standard Class,HW-14935,Seattle,Washington,TEC-AC-10002049,Tech,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,843.9,2,0,371.316
5613,CA-2017-121027,08/18/2017,08/22/2017,Standard Class,HW-14935,Seattle,Washington,TEC-AC-10002253,Tech,Accessories,Imation Bio 8GB USB Flash Drive Imation Corp,1496.16,9,0,224.424
5614,CA-2016-147431,02-02-2016,02-07-2016,Standard Class,AB-10105,New York City,New York,OFF-ST-10003994,OfficeSupply,Storage,"Belkin 19"" Center-Weighted Shelf, Gray",117.96,2,0,5.898
5615,CA-2016-158001,08/23/2016,08/27/2016,Standard Class,JP-15460,New York City,New York,OFF-AR-10002399,OfficeSupply,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",21.3,5,0,8.733
5616,CA-2016-158001,08/23/2016,08/27/2016,Standard Class,JP-15460,New York City,New York,OFF-AP-10002118,OfficeSupply,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",1040.8,5,0,281.016
5617,CA-2016-158001,08/23/2016,08/27/2016,Standard Class,JP-15460,New York City,New York,OFF-AR-10001954,OfficeSupply,Art,Newell 331,29.34,6,0,7.9218
5618,CA-2017-125745,06/30/2017,07-04-2017,Standard Class,DV-13045,Memphis,Tennessee,FUR-FU-10001591,Furni,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,19.52,2,0.2,5.368
5619,CA-2015-101154,09/18/2015,09/21/2015,First Class,CM-12190,San Diego,California,OFF-ST-10004186,OfficeSupply,Storage,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",443.92,4,0,8.8784
5620,US-2016-124163,09/25/2016,09/30/2016,Standard Class,SC-20695,La Crosse,Wisconsin,TEC-AC-10001908,Tech,Accessories,Logitech Wireless Headset h800,499.95,5,0,
5621,US-2016-124163,09/25/2016,09/30/2016,Standard Class,SC-20695,La Crosse,Wisconsin,OFF-AR-10000817,OfficeSupply,Art,Manco Dry-Lighter Erasable Highlighter,3.04,1,0,1.0336
5622,US-2016-124163,09/25/2016,09/30/2016,Standard Class,SC-20695,La Crosse,Wisconsin,FUR-CH-10004218,Furni,Chairs,"Global Fabric Manager's Chair, Dark Gray",201.96,2,0,50.49
5623,US-2016-124163,09/25/2016,09/30/2016,Standard Class,SC-20695,La Crosse,Wisconsin,FUR-FU-10000755,Furni,Furnishings,Eldon Expressions Mahogany Wood Desk Collection,68.64,11,0,17.16
5624,CA-2016-121748,10/24/2016,10/28/2016,Second Class,VW-21775,Los Angeles,California,TEC-AC-10003063,Tech,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,100,4,0,21
5625,CA-2016-121748,10/24/2016,10/28/2016,Second Class,VW-21775,Los Angeles,California,TEC-AC-10002637,technologies,Accessories,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),359.98,2,0,21.5988
5626,CA-2014-126683,09/29/2014,10-01-2014,Second Class,PP-18955,Seattle,Washington,FUR-FU-10001706,Furni,Furnishings,Longer-Life Soft White Bulbs,6.16,2,0,2.9568
5627,CA-2014-126683,09/29/2014,10-01-2014,Second Class,PP-18955,Seattle,Washington,FUR-TA-10002958,Furni,Tables,"Bevis Oval Conference Table, Walnut",2348.82,9,0,399.2994
5628,CA-2017-148810,06/26/2017,07-01-2017,Standard Class,DR-12880,Miami,Florida,OFF-LA-10004689,OfficeSupply,Labels,Avery 512,13.872,6,0.2,4.6818
5629,CA-2017-148810,06/26/2017,07-01-2017,Standard Class,DR-12880,Miami,Florida,FUR-CH-10001545,Furni,Chairs,Hon Comfortask Task/Swivel Chairs,273.552,3,0.2,-13.6776
5630,US-2016-146066,08/21/2016,08/23/2016,Second Class,RB-19465,Philadelphia,Pennsylvania,FUR-TA-10002530,Furni,Tables,"Iceberg OfficeWorks 42"" Round Tables",815.292,9,0.4,-339.705
5631,CA-2014-127614,02-11-2014,02/15/2014,Standard Class,NF-18385,Chesapeake,Virginia,TEC-AC-10001432,technologies,Accessories,Enermax Aurora Lite Keyboard,234.45,3,0,103.158
5632,CA-2014-127614,02-11-2014,02/15/2014,Standard Class,NF-18385,Chesapeake,Virginia,FUR-TA-10003715,Furni,Tables,Hon 2111 Invitation Series Corner Table,1256.22,6,0,75.3732
5633,CA-2014-127614,02-11-2014,02/15/2014,Standard Class,NF-18385,Chesapeake,Virginia,OFF-BI-10003291,OfficeSupply,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,17.46,2,0,8.2062
5634,CA-2016-101742,09/23/2016,09/28/2016,Second Class,CR-12580,New York City,New York,OFF-BI-10004187,OfficeSupply,Binders,3-ring staple pack,10.528,7,0.2,3.6848
5635,CA-2015-134943,12-05-2015,12-06-2015,First Class,SU-20665,Ann Arbor,Michigan,OFF-BI-10000666,OfficeSupply,Binders,Surelock Post Binders,152.8,5,0,76.4
5636,CA-2017-123022,09-03-2017,09-08-2017,Standard Class,SC-20050,La Mesa,California,OFF-BI-10002225,OfficeSupply,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",82.56,5,0.2,28.896
5637,CA-2017-123022,09-03-2017,09-08-2017,Standard Class,SC-20050,La Mesa,California,TEC-AC-10000474,Tech,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,284.97,3,0,85.491
5638,CA-2017-113208,03/26/2017,04-02-2017,Standard Class,ML-18040,Dearborn,Michigan,FUR-FU-10004245,Furni,Furnishings,"Career Cubicle Clock, 8 1/4"", Black",60.84,3,0,23.1192
5639,CA-2014-154893,12/21/2014,12/27/2014,Standard Class,GM-14440,San Diego,California,FUR-CH-10004287,Furni,Chairs,SAFCO Arco Folding Chair,1325.76,6,0.2,149.148
5640,CA-2014-154893,12/21/2014,12/27/2014,Standard Class,GM-14440,San Diego,California,FUR-CH-10000595,Furni,Chairs,Safco Contoured Stacking Chairs,572.16,3,0.2,35.76
5641,CA-2014-147900,09/23/2014,09/28/2014,Standard Class,JK-15640,Lakewood,Ohio,OFF-PA-10003063,OfficeSupply,Paper,EcoTones Memo Sheets,28.8,9,0.2,10.08
5642,CA-2017-106355,04-02-2017,04-05-2017,First Class,AT-10435,Meriden,Connecticut,OFF-AR-10000246,OfficeSupply,Art,Newell 318,11.12,4,0,2.8912
5643,CA-2016-127985,04-01-2016,04-05-2016,Second Class,DB-12910,Columbus,Georgia,FUR-FU-10003274,Furni,Furnishings,Regeneration Desk Collection,7.04,4,0,3.0976
5644,CA-2015-166604,05/15/2015,05/20/2015,Second Class,AH-10690,Roswell,Georgia,OFF-EN-10004147,OfficeSupply,Envelopes,Wausau Papers Astrobrights Colored Envelopes,17.94,3,0,8.7906
5645,CA-2017-120719,03/23/2017,03/26/2017,First Class,SJ-20125,Seattle,Washington,OFF-BI-10002103,OfficeSupply,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",34.76,5,,11.297
5646,CA-2017-127117,04/14/2017,04/19/2017,Standard Class,HM-14860,Morristown,New Jersey,FUR-FU-10004018,Furni,Furnishings,Tensor Computer Mounted Lamp,74.45,5,0,20.1
5647,CA-2015-104241,01-04-2015,01-09-2015,Standard Class,AG-10495,Alexandria,Virginia,FUR-FU-10001473,Furni,Furnishings,DAX Wood Document Frame,192.22,14,0,69.1992
5648,CA-2017-168179,11-02-2017,11-07-2017,Standard Class,JB-16000,Salt Lake City,Utah,OFF-PA-10001800,OfficeSupply,Paper,Xerox 220,19.44,3,0,9.33
5649,CA-2017-142342,07/17/2017,07/19/2017,Second Class,AJ-10795,Apple Valley,California,OFF-PA-10004609,OfficeSupply,Paper,Xerox 221,32.4,5,0,15.552
5650,CA-2017-142342,07/17/2017,07/19/2017,Second Class,AJ-10795,Apple Valley,California,OFF-EN-10002592,OfficeSupply,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",57.9,5,0,28.95
5651,CA-2017-142342,07/17/2017,07/19/2017,Second Class,AJ-10795,Apple Valley,California,OFF-ST-10002957,OfficeSupply,Storage,Sterilite Show Offs Storage Containers,10.56,2,0,0
5652,CA-2017-142342,07/17/2017,07/19/2017,Second Class,AJ-10795,Apple Valley,California,FUR-BO-10002613,Furni,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",1194.165,5,0.15,210.735
5653,CA-2017-109099,10-06-2017,10-11-2017,Standard Class,MM-18280,New York City,New York,OFF-PA-10001033,OfficeSupply,Paper,Xerox 1893,40.99,1,0,20.0851
5654,US-2014-134187,11-04-2014,11-11-2014,Standard Class,TH-21235,Long Beach,California,OFF-AR-10000940,OfficeSupply,Art,Newell 343,2.94,1,0,0.7938
5655,CA-2016-145261,12/18/2016,12/21/2016,First Class,AH-10120,Salem,Oregon,OFF-BI-10001670,OfficeSupply,Binders,Vinyl Sectional Post Binders,45.24,4,0.7,-30.16
5656,CA-2016-145261,12/18/2016,12/21/2016,First Class,AH-10120,Salem,Oregon,OFF-AR-10004078,OfficeSupply,Art,Newell 312,18.688,4,0.2,2.336
5657,CA-2016-145261,12/18/2016,12/21/2016,First Class,AH-10120,Salem,Oregon,OFF-PA-10003036,OfficeSupply,Paper,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",11.648,2,0.2,3.7856
5658,CA-2016-145261,12/18/2016,12/21/2016,First Class,AH-10120,Salem,Oregon,TEC-AC-10000991,technologies,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,112.776,3,0.2,-8.4582
5659,CA-2016-145261,12/18/2016,12/21/2016,First Class,AH-10120,Salem,Oregon,FUR-TA-10002530,Furni,Tables,"Iceberg OfficeWorks 42"" Round Tables",377.45,5,0.5,-264.215
5660,CA-2016-145261,12/18/2016,12/21/2016,First Class,AH-10120,Salem,Oregon,OFF-LA-10000407,OfficeSupply,Labels,Avery White Multi-Purpose Labels,15.936,4,,5.1792
5661,CA-2016-145261,12/18/2016,12/21/2016,First Class,AH-10120,Salem,Oregon,TEC-PH-10004833,Tech,Phones,Macally Suction Cup Mount,28.68,3,0.2,-7.17
5662,CA-2016-108875,09/24/2016,10-01-2016,Standard Class,CL-12700,Aurora,Colorado,FUR-FU-10002671,Furni,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,21.44,2,0.2,7.504
5663,CA-2016-108875,09/24/2016,10-01-2016,Standard Class,CL-12700,Aurora,Colorado,OFF-ST-10001370,OfficeSupply,Storage,Sensible Storage WireTech Storage Systems,511.056,9,0.2,-95.823
5664,CA-2016-141957,07/21/2016,07/21/2016,Same Day,JG-15310,Newark,Ohio,OFF-AR-10000914,OfficeSupply,Art,Boston 16765 Mini Stand Up Battery Pencil Sharpener,18.656,2,0.2,1.3992
5665,CA-2016-141957,07/21/2016,07/21/2016,Same Day,JG-15310,Newark,Ohio,OFF-BI-10001116,OfficeSupply,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",11.088,7,0.7,-8.1312
5666,CA-2016-141957,07/21/2016,07/21/2016,Same Day,JG-15310,Newark,Ohio,OFF-ST-10002276,OfficeSupply,Storage,Safco Steel Mobile File Cart,66.688,1,0.2,4.168
5667,CA-2016-141957,07/21/2016,07/21/2016,Same Day,JG-15310,Newark,Ohio,OFF-ST-10004340,OfficeSupply,Storage,"Fellowes Mobile File Cart, Black",99.488,2,0.2,8.7052
5668,CA-2016-142405,06-11-2016,06/15/2016,Standard Class,SE-20110,Seattle,Washington,OFF-LA-10004093,OfficeSupply,Labels,Avery 486,14.62,2,0,6.8714
5669,CA-2016-142405,06-11-2016,06/15/2016,Standard Class,SE-20110,Seattle,Washington,OFF-BI-10004728,OfficeSupply,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,53.984,14,0.2,17.5448
5670,CA-2016-142405,06-11-2016,06/15/2016,Standard Class,SE-20110,Seattle,Washington,TEC-AC-10003095,Tech,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,389.97,3,0,132.5898
5671,CA-2015-141012,06-09-2015,06-11-2015,Second Class,TG-21640,Pocatello,Idaho,FUR-FU-10003192,Furni,Furnishings,Luxo Adjustable Task Clamp Lamp,355.36,4,0,92.3936
5672,CA-2015-141012,06-09-2015,06-11-2015,Second Class,TG-21640,Pocatello,Idaho,TEC-PH-10004522,Tech,Phones,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,140.376,3,0.2,8.7735
5673,CA-2017-127922,10/27/2017,11-03-2017,Standard Class,SH-19975,Dallas,Texas,OFF-EN-10003068,OfficeSupply,Envelopes,#6 3/4 Gummed Flap White Envelopes,15.84,2,0.2,5.544
5674,CA-2017-127922,10/27/2017,11-03-2017,Standard Class,SH-19975,Dallas,Texas,OFF-PA-10001204,OfficeSupply,Paper,Xerox 1972,8.448,2,0.2,2.64
5675,CA-2016-146318,01/22/2016,01/27/2016,Standard Class,MC-17275,Seattle,Washington,OFF-PA-10003953,OfficeSupply,Paper,Xerox 218,12.96,2,0,
5676,CA-2014-135993,05/28/2014,06-02-2014,Standard Class,PJ-18835,Seattle,Washington,TEC-PH-10001552,technologies,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,57.408,6,0.2,5.7408
5677,CA-2014-135993,05/28/2014,06-02-2014,Standard Class,PJ-18835,Seattle,Washington,TEC-AC-10004877,technologies,Accessories,Imation 30456 USB Flash Drive 8GB,27.6,4,0,2.208
5678,CA-2014-126802,12/29/2014,01-05-2015,Standard Class,ZC-21910,Chicago,Illinois,FUR-FU-10000193,Furni,Furnishings,Tenex Chairmats For Use with Hard Floors,38.976,3,,-50.67
5679,CA-2016-143924,07/28/2016,08-03-2016,Standard Class,SC-20680,Holland,Michigan,OFF-FA-10000735,OfficeSupply,Fasteners,Staples,20.44,7,0,9.198
5680,CA-2016-143924,07/28/2016,08-03-2016,Standard Class,SC-20680,Holland,Michigan,OFF-PA-10002120,OfficeSupply,Paper,Xerox 1889,109.92,2,0,53.8608
5681,CA-2016-141551,09/24/2016,09/30/2016,Standard Class,BP-11230,Broken Arrow,Oklahoma,OFF-BI-10001249,OfficeSupply,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,6.38,1,0,2.93
5682,CA-2016-141551,09/24/2016,09/30/2016,Standard Class,BP-11230,Broken Arrow,Oklahoma,OFF-PA-10001569,OfficeSupply,Paper,Xerox 232,6.48,1,0,3.1104
5683,CA-2014-164315,04-02-2014,04-08-2014,Standard Class,RD-19585,Athens,Georgia,OFF-PA-10004248,OfficeSupply,Paper,Xerox 1990,15.84,3,0,7.128
