order_id,order_date,ship_date,ship_mode,customer_id,state,product_id,category,sub_category,sales,quantity,discount,profit
CA-2017-117667,2017-12-04,2017-12-09,Standard Class,MS-17980,Pennsylvania,TEC-AC-10000580,Technology,Accessories,255.968,4,0.2,-28.7964
US-2015-143240,2015-10-05,2015-10-11,Standard Class,CC-12670,Missouri,TEC-PH-10003215,Technology,Phones,138.4902,12,0.7,-80.8153
CA-2015-411191,2014-07-01,2014-07-08,Second Class,VM-21835,Florida,TEC-AC-10004518,Technology,Accessories,0.01,14,0.15,0.0033
US-2014-842276,2014-12-29,2015-01-03,First Class,SV-20935,Montana,TEC-MA-10003329,Technology,Machines,0.01,7,0.15,
US-2015-993502,2015-01-20,2015-01-26,Same Day,RD-19660,Texas,TEC-AC-10001552,Technology,Accessories,86.38,9,0.1,12.1376
CA-2014-102988,2014-04-05,2014-04-09,Second Class,GM-14695,Virginia,OFF-AR-10000127,Office Supply,Art,22.96,7,0,6.6584
CA-2014-102988,2014-04-05,2014-04-09,Second Class,GM-14695,Virginia,OFF-SU-10002881,Office Supply,Supplies,4164.05,5,0,83.281
CA-2015-137106,2015-03-31,2015-04-04,Standard Class,SC-20260,Florida,TEC-PH-10000011,Technology,Phones,79.96,5,0.2,27.99
US-2016-138408,2016-11-18,2016-11-21,Second Class,KC-16255,Alabama,TEC-AC-10003870,Technology,Accessories,1319.96,4,0,527.984
US-2016-167472,2016-06-06,2016-06-07,First Class,CK-12595,Arkansas,TEC-AC-10001109,Technology,Accessories,179.94,6,0,75.5748
US-2016-167472,2016-06-06,2016-06-07,First Class,CK-12595,Arkansas,TEC-AC-10003174,Technology,Accessories,323.37,3,0,129.348
CA-2017-151008,2017-09-07,2017-09-08,First Class,JM-16195,Utah,TEC-PH-10002807,Technology,Phones,126.56,4,0.2,47.46
CA-2014-159800,2014-11-28,2014-12-01,First Class,SG-20470,California,TEC-AC-10003447,Technology,Accessories,139.93,7,0,34.9825
CA-2017-100384,2017-06-24,2017-07-01,Standard Class,NH-18610,California,OFF-AR-10002135,Office Supply,Art,385.6,8,0,111.824
CA-2017-100384,2017-06-24,2017-07-01,Standard Class,NH-18610,California,OFF-AR-10003514,Office Supply,Art,35.82,9,0,11.8206
CA-2017-112809,2017-08-18,2017-08-22,Standard Class,RA-19915,Texas,OFF-ST-10002276,Office Supply,Storage,200.064,3,0.2,12.504
CA-2017-112809,2017-08-18,2017-08-22,Standard Class,RA-19915,Texas,OFF-BI-10001098,Office Supply,Binders,21.38,5,0.8,-33.139
CA-2017-112809,2017-08-18,2017-08-22,Standard Class,RA-19915,Texas,OFF-BI-10001636,Office Supply,Binders,6.744,4,0.8,-11.4648
CA-2014-111059,2014-02-03,2014-02-06,Second Class,TB-21400,Washington,OFF-BI-10004593,Office Supply,Binders,83.84,2,0.2,27.248
CA-2014-111059,2014-02-03,2014-02-06,Second Class,TB-21400,Washington,OFF-BI-10002827,Office Supply,Binders,13.272,3,0.2,4.3134
CA-2017-116204,2017-02-11,2017-02-14,Second Class,VW-21775,California,OFF-BI-10001759,Office Supply,Binders,21.336,7,0.2,7.7343
CA-2017-100111,2017-09-20,2017-09-26,Standard Class,SV-20365,New York,FUR-CH-10001215,Furniture,Chairs,2254.41,5,0.1,375.74
US-2017-132381,2017-08-22,2017-08-24,First Class,Dp-13240,Pennsylvania,FUR-TA-10002356,Furniture,Tables,314.532,2,0.4,-83.8752
CA-2016-124590,2016-11-12,2016-11-16,Standard Class,SP-20920,Ohio,FUR-CH-10004495,Furniture,Chairs,1474.802,7,0.3,-21.0686
CA-2016-124590,2016-11-12,2016-11-16,Standard Class,SP-20920,Ohio,FUR-CH-10000454,Furniture,Chairs,1537.074,9,0.3,0
CA-2016-122392,2016-07-22,2016-07-27,Standard Class,CJ-12010,Pennsylvania,OFF-AR-10002221,Office Supply,Art,4.16,2,0,0.364
US-2014-117170,2014-09-17,2014-09-24,Standard Class,KT-16465,North Carolina,OFF-PA-10000682,Office Supply,Paper,4.624,1,0.2,1.6762
CA-2014-103702,2014-09-12,2014-09-17,Standard Class,AF-10885,Ohio,OFF-BI-10002429,Office Supply,Binders,63.924,7,0.7,-46.8776
CA-2017-150525,2017-02-20,2017-02-25,Standard Class,JP-16135,Oklahoma,OFF-AR-10002375,Office Supply,Art,6.56,2,0,1.9024
CA-2017-150525,2017-02-20,2017-02-25,Standard Class,JP-16135,Oklahoma,OFF-AP-10000595,Office Supply,Appliances,13.11,3,0,3.4086
CA-2015-157770,2015-12-13,2015-12-15,First Class,RD-19585,California,OFF-BI-10000050,Office Supply,Binders,29.2,5,0.2,9.855
CA-2016-124590,2016-11-12,2016-11-16,Standard Class,SP-20920,Ohio,FUR-CH-10003746,Furniture,Chairs,449.372,2,0.3,-12.8392
CA-2017-143378,2017-09-19,2017-09-25,Standard Class,JR-16210,Oregon,FUR-FU-10004864,Furniture,Furnishings,409.216,8,0.2,61.3824
CA-2017-143378,2017-09-19,2017-09-25,Standard Class,JR-16210,Oregon,FUR-BO-10001972,Furniture,Bookcases,72.588,2,0.7,-128.2388
CA-2016-124100,2016-03-31,2016-04-06,Standard Class,EH-13990,New York,FUR-CH-10003817,Furniture,Chairs,327.996,6,0.1,54.666
CA-2017-133263,2017-03-31,2017-04-02,Second Class,JE-15610,Georgia,TEC-CO-10001449,Technology,Copiers,2999.95,5,0,1439.976
CA-2017-157966,2017-03-13,2017-03-13,Same Day,SU-20665,Illinois,TEC-MA-10002109,Technology,Machines,209.986,2,0.3,8.9994
CA-2014-151162,2014-12-05,2014-12-09,Standard Class,EA-14035,Ohio,TEC-PH-10001870,Technology,Phones,36.738,1,0.4,-9.1845
CA-2014-151162,2014-12-05,2014-12-09,Standard Class,EA-14035,Ohio,TEC-PH-10001809,Technology,Phones,179.94,2,0.4,-44.985
CA-2017-105333,2017-11-30,2017-12-04,Standard Class,VP-21730,New York,TEC-PH-10001468,Technology,Phones,546.06,3,0,163.818
CA-2017-160325,2017-09-24,2017-09-24,Same Day,BP-11095,Massachusetts,TEC-PH-10000984,Technology,Phones,391.98,2,0,109.7544
CA-2014-108903,2014-10-03,2014-10-03,Same Day,DO-13435,Ohio,TEC-AC-10003023,Technology,Accessories,142.488,3,0.2,
CA-2017-157966,2017-03-13,2017-03-13,Same Day,SU-20665,Illinois,TEC-CO-10001449,Technology,Copiers,959.984,2,0.2,335.9944
CA-2017-157966,2017-03-13,2017-03-13,Same Day,SU-20665,Illinois,TEC-PH-10001527,Technology,Phones,34.36,1,0.2,-7.3015
CA-2017-160325,2017-09-24,2017-09-24,Same Day,BP-11095,Massachusetts,TEC-PH-10001944,Technology,Phones,437.85,3,0,131.355
CA-2015-145828,2015-10-05,2015-10-07,First Class,MB-17305,Ohio,TEC-AC-10002323,Technology,Accessories,53.04,3,0.2,-4.641
CA-2017-109946,2017-04-16,2017-04-21,Standard Class,PL-18925,Illinois,OFF-AR-10001419,Office Supply,Art,16.52,5,0.2,2.065
CA-2015-144806,2015-12-06,2015-12-11,Standard Class,GH-14425,Arizona,OFF-PA-10002586,Office Supply,Paper,19.92,5,0.2,6.723
CA-2015-144806,2015-12-06,2015-12-11,Standard Class,GH-14425,Arizona,OFF-PA-10003039,Office Supply,Paper,198.272,8,0.2,61.96
CA-2015-144806,2015-12-06,2015-12-11,Standard Class,GH-14425,Arizona,OFF-ST-10004804,Office Supply,Storage,247.104,6,0.2,-58.6872
CA-2015-144806,2015-12-06,2015-12-11,Standard Class,GH-14425,Arizona,OFF-AR-10004042,Office Supply,Art,86.304,6,0.2,9.7092
CA-2017-133263,2017-03-31,2017-04-02,Second Class,JE-15610,Georgia,OFF-BI-10000474,Office Supply,Binders,64.12,4,0,30.7776
US-2017-691806,2016-02-11,2016-02-16,Second Class,LC-16885,California,FUR-FU-10002671,Furniture,Furnishings,169.9933,12,0,28.0517
CA-2016-401162,2015-04-13,2015-04-14,Second Class,LH-17020,Texas,FUR-CH-10004287,Furniture,Chairs,0.01,11,0.8,-0.0067
CA-2017-232115,2016-08-09,2016-08-09,Standard Class,BD-11620,Ohio,FUR-FU-10003374,Furniture,Furnishings,590.3772,12,0.32,-43.98
CA-2016-412602,2016-04-04,2016-04-08,First Class,CP-12085,Florida,FUR-TA-10001095,Furniture,Tables,0.01,1,0.6,-0.0048
CA-2015-434031,2017-12-09,2017-12-14,First Class,AA-10315,Massachusetts,FUR-FU-10000010,Furniture,Furnishings,1237.0162,7,0.2,110.6523
CA-2017-157966,2017-03-13,2017-03-13,Same Day,SU-20665,Illinois,OFF-AR-10003338,Office Supply,Art,29.76,5,0.2,1.86
CA-2017-157966,2017-03-13,2017-03-13,Same Day,SU-20665,Illinois,OFF-PA-10001934,Office Supply,Paper,15.552,3,0.2,5.6376
CA-2014-163447,2014-12-27,2014-12-31,Standard Class,TB-21190,New York,FUR-CH-10004477,Furniture,Chairs,767.214,14,0.1,161.9674
CA-2016-148096,2016-08-16,2016-08-19,First Class,AO-10810,California,FUR-TA-10004152,Furniture,Tables,161.28,2,0.2,12.1
CA-2017-101322,2017-12-28,2017-12-31,First Class,JG-15310,California,FUR-CH-10003968,Furniture,Chairs,340.704,6,0.2,-34.0704
US-2016-106600,2016-04-08,2016-04-11,First Class,RM-19375,Georgia,FUR-BO-10001608,Furniture,Bookcases,354.9,5,0,88.725
CA-2014-111871,2014-03-18,2014-03-21,Second Class,EK-13795,California,FUR-BO-10004218,Furniture,Bookcases,1198.33,10,0.15,70.49
CA-2017-151484,2017-04-20,2017-04-23,First Class,CV-12805,Pennsylvania,FUR-FU-10001876,Furniture,Furnishings,51.968,2,0.2,10.39
US-2016-124163,2016-09-25,2016-09-30,Standard Class,SC-20695,Wisconsin,TEC-AC-10001908,Technology,Accessories,499.95,5,0,
CA-2016-121748,2016-10-24,2016-10-28,Second Class,VW-21775,California,TEC-AC-10003063,Technology,Accessories,100,4,0,21
CA-2017-123022,2017-09-03,2017-09-08,Standard Class,SC-20050,California,TEC-AC-10000474,Technology,Accessories,284.97,3,0,85.491
CA-2016-145261,2016-12-18,2016-12-21,First Class,AH-10120,Oregon,TEC-PH-10004833,Technology,Phones,28.68,3,0.2,-7.17
CA-2016-121748,2016-10-24,2016-10-28,Second Class,VW-21775,California,TEC-AC-10002637,Technology,Accessories,359.98,2,0,21.5988
CA-2014-127614,2014-02-11,2014-02-15,Standard Class,NF-18385,Virginia,TEC-AC-10001432,Technology,Accessories,234.45,3,0,103.158
CA-2016-145261,2016-12-18,2016-12-21,First Class,AH-10120,Oregon,TEC-AC-10000991,Technology,Accessories,112.776,3,0.2,-8.4582
US-2015-970791,2017-11-14,2017-11-14,Same Day,EH-14185,Maryland,FUR-CH-10002126,Furniture,Chairs,0.01,4,0,0.001
CA-2015-148432,2015-11-07,2015-11-10,Second Class,MC-18130,Delaware,OFF-FA-10004968,Office Supply,Fasteners,26.18,7,0,0.5236
CA-2015-148432,2015-11-07,2015-11-10,Second Class,MC-18130,Delaware,OFF-PA-10001274,Office Supply,Paper,7.3,2,0,
CA-2015-103793,2015-03-26,2015-03-31,Standard Class,BV-11245,Florida,OFF-PA-10001125,Office Supply,Paper,74.352,3,0.2,23.235
CA-2015-151722,2015-10-05,2015-10-09,Standard Class,IL-15100,Ohio,TEC-AC-10000892,Technology,Accessories,288,4,0.2,57.6
CA-2015-374110,2017-06-13,2017-06-13,Second Class,SW-20455,Florida,FUR-CH-10003833,Furniture,Chairs,359.105,13,0.1,109.443
CA-2014-298193,2017-02-02,2017-02-02,Standard Class,MH-18025,Maryland,FUR-BO-10001601,Furniture,Bookcases,0.01,8,0.1,0.0032
CA-2014-811543,2015-01-28,2015-01-29,Same Day,SS-20410,Indiana,FUR-CH-10002317,Furniture,Chairs,511.5219,11,0.32,-35.6384
CA-2017-251738,2016-09-12,2016-09-12,Same Day,MM-18055,California,FUR-CH-10004540,Furniture,Chairs,0.01,2,0.45,-0.0013
CA-2015-985430,2016-12-29,2016-12-30,Standard Class,CD-11920,Illinois,FUR-CH-10004626,Furniture,Chairs,252.0336,14,0.2,54.4656
US-2014-371808,2017-07-30,2017-08-04,Standard Class,DB-13660,Rhode Island,FUR-FU-10003535,Furniture,Furnishings,155.2685,13,0.15,34.3138
CA-2016-533312,2014-09-13,2014-09-19,First Class,HD-14785,Mississippi,FUR-TA-10004154,Furniture,Tables,0.01,2,0.4,-0.0033
CA-2017-159884,2017-08-31,2017-09-05,Standard Class,JF-15490,Arizona,OFF-ST-10000344,Office Supply,Storage,10.744,1,0.2,0.8058
CA-2017-159884,2017-08-31,2017-09-05,Standard Class,JF-15490,Arizona,OFF-FA-10000585,Office Supply,Fasteners,8.376,3,0.2,2.72
CA-2016-139885,2016-12-04,2016-12-08,Standard Class,EB-13840,New York,OFF-ST-10003324,Office Supply,Storage,212.88,6,0,0
CA-2016-112389,2016-10-29,2016-11-02,Standard Class,JM-15655,New Jersey,OFF-ST-10000419,Office Supply,Storage,40.74,3,0,0.4074
CA-2016-112389,2016-10-29,2016-11-02,Standard Class,JM-15655,New Jersey,OFF-AP-10001626,Office Supply,Appliances,11.67,3,0,3.0342
CA-2017-121888,2017-09-15,2017-09-17,Second Class,CL-11890,Massachusetts,OFF-AR-10003478,Office Supply,Art,16.28,2,0,6.512
CA-2017-121888,2017-09-15,2017-09-17,Second Class,CL-11890,Massachusetts,OFF-BI-10001765,Office Supply,Binders,242.48,7,0,116.3904
CA-2016-147431,2016-02-02,2016-02-07,Standard Class,AB-10105,New York,OFF-ST-10003994,Office Supply,Storage,117.96,2,0,5.898
CA-2016-158001,2016-08-23,2016-08-27,Standard Class,JP-15460,New York,OFF-AR-10002399,Office Supply,Art,21.3,5,0,8.733
CA-2016-158001,2016-08-23,2016-08-27,Standard Class,JP-15460,New York,OFF-AP-10002118,Office Supply,Appliances,1040.8,5,0,281.016
CA-2016-158001,2016-08-23,2016-08-27,Standard Class,JP-15460,New York,OFF-AR-10001954,Office Supply,Art,29.34,6,0,7.9218
CA-2015-101154,2015-09-18,2015-09-21,First Class,CM-12190,California,OFF-ST-10004186,Office Supply,Storage,443.92,4,0,8.8784
CA-2014-558773,2015-04-01,2015-04-01,Same Day,LH-16900,Pennsylvania,FUR-FU-10004671,Furniture,Furnishings,448.7814,4,0.6,-150.0501
US-2016-900897,2017-02-01,2017-02-07,Standard Class,EH-14125,California,FUR-CH-10002965,Furniture,Chairs,386.4668,1,0.8,-134.4512
CA-2014-188773,2017-11-22,2017-11-23,First Class,PF-19165,California,TEC-PH-10004922,Technology,Phones,0.01,12,0.7,-0.0052
US-2014-334000,2016-01-20,2016-01-23,Standard Class,SV-20815,Wisconsin,TEC-PH-10001530,Technology,Phones,176.638,12,0.5,-23.5931
CA-2016-868739,2016-06-07,2016-06-08,Second Class,CK-12760,Florida,TEC-AC-10000682,Technology,Accessories,174.6725,6,0.15,69.7296
US-2014-658865,2017-05-06,2017-05-10,First Class,FM-14215,California,TEC-MA-10002930,Technology,Machines,311.8456,6,0.5,16.9213
CA-2015-626185,2016-03-31,2016-04-02,Standard Class,KB-16600,Louisiana,TEC-AC-10003499,Technology,Accessories,0.01,6,0.15,-0.0012
CA-2017-481705,2014-03-19,2014-03-20,Second Class,AS-10240,California,TEC-PH-10001819,Technology,Phones,1169.7763,6,0.5,-451.865
US-2017-621575,2015-07-28,2015-08-03,Second Class,SC-20305,Florida,TEC-AC-10002049,Technology,Accessories,897.3806,8,0,232.8467
CA-2016-391868,2017-01-06,2017-01-09,Standard Class,SS-20140,South Dakota,TEC-PH-10001459,Technology,Phones,0.01,12,0.8,-0.0057
CA-2016-788531,2016-01-08,2016-01-12,Second Class,KD-16495,Michigan,TEC-PH-10002170,Technology,Phones,2.9978,1,0.3,-0.1396
CA-2016-167290,2016-10-30,2016-11-04,Standard Class,JF-15295,Michigan,OFF-AR-10004078,Office Supply,Art,11.68,2,0,3.504
US-2015-110569,2015-05-23,2015-05-30,Standard Class,EB-13870,Arizona,OFF-BI-10001036,Office Supply,Binders,19.194,7,0.7,-12.796
US-2015-110569,2015-05-23,2015-05-30,Standard Class,EB-13870,Arizona,OFF-AP-10004708,Office Supply,Appliances,121.792,4,0.2,13.7016
US-2014-159926,2014-11-18,2014-11-22,Standard Class,CS-11950,Pennsylvania,OFF-ST-10003656,Office Supply,Storage,76.792,1,0.2,-16.3183
US-2014-159926,2014-11-18,2014-11-22,Standard Class,CS-11950,Pennsylvania,OFF-BI-10004656,Office Supply,Binders,1.944,3,0.7,-1.43
CA-2014-104738,2014-12-30,2015-01-01,Second Class,SP-20620,Texas,OFF-EN-10004955,Office Supply,Envelopes,12.984,3,0.2,4.7067
CA-2016-620794,2017-09-18,2017-09-23,Second Class,SM-20905,New York,FUR-FU-10003268,Furniture,Furnishings,0.01,14,0.4,0
CA-2016-126732,2016-09-02,2016-09-06,Standard Class,LR-16915,California,FUR-TA-10001539,Furniture,Tables,568.728,3,0.2,
CA-2015-512892,2014-10-14,2014-10-19,Standard Class,JC-15340,California,FUR-FU-10004586,Furniture,Furnishings,810.6403,10,0.45,-271.9874
US-2016-124163,2016-09-25,2016-09-30,Standard Class,SC-20695,Wisconsin,OFF-AR-10000817,Office Supply,Art,3.04,1,0,1.0336
CA-2017-148810,2017-06-26,2017-07-01,Standard Class,DR-12880,Florida,OFF-LA-10004689,Office Supply,Labels,13.872,6,0.2,4.6818
CA-2017-151484,2017-04-20,2017-04-23,First Class,CV-12805,Pennsylvania,FUR-FU-10004671,Furniture,Furnishings,42.408,3,0.2,9.5418
CA-2016-142405,2016-06-11,2016-06-15,Standard Class,SE-20110,Washington,TEC-AC-10003095,Technology,Accessories,389.97,3,0,132.5898
CA-2015-141012,2015-06-09,2015-06-11,Second Class,TG-21640,Idaho,TEC-PH-10004522,Technology,Phones,140.376,3,0.2,8.7735
CA-2014-164315,2014-04-02,2014-04-08,Standard Class,RD-19585,Georgia,TEC-PH-10001128,Technology,Phones,1049.93,7,0,293.9804
US-2014-123519,2014-12-14,2014-12-21,Standard Class,SS-20875,Ohio,TEC-AC-10003033,Technology,Accessories,263.96,1,0.2,42.8935
US-2015-138093,2015-12-10,2015-12-16,Standard Class,KM-16225,Maryland,TEC-PH-10004667,Technology,Phones,134.99,1,0,36.4473
CA-2017-115805,2017-07-31,2017-07-31,Same Day,KW-16435,Illinois,TEC-PH-10003092,Technology,Phones,36.792,1,0.2,
US-2014-143707,2014-03-01,2014-03-05,Standard Class,HR-14770,New York,TEC-PH-10003655,Technology,Phones,5.94,3,0,1.6
CA-2014-135993,2014-05-28,2014-06-02,Standard Class,PJ-18835,Washington,TEC-PH-10001552,Technology,Phones,57.408,6,0.2,5.7408
CA-2014-131541,2014-07-28,2014-07-28,Same Day,CK-12205,Florida,FUR-FU-10003623,Furniture,Furnishings,129.888,6,0.2,
CA-2014-135993,2014-05-28,2014-06-02,Standard Class,PJ-18835,Washington,TEC-AC-10004877,Technology,Accessories,27.6,4,0,2.208
CA-2016-125661,2016-11-24,2016-11-26,First Class,CA-12055,Ohio,TEC-AC-10004855,Technology,Accessories,139.96,5,0.2,-22.7435
US-2015-160857,2015-05-08,2015-05-15,Standard Class,NW-18400,New York,TEC-CO-10004115,Technology,Copiers,2799.944,7,0.2,1014.9797
CA-2014-166884,2014-03-11,2014-03-16,Second Class,CK-12205,Ohio,OFF-FA-10001561,Office Supply,Fasteners,10.464,6,0.2,1.7004
CA-2014-107181,2014-02-04,2014-02-08,Standard Class,DB-13270,California,OFF-BI-10004230,Office Supply,Binders,82.896,3,0.2,29.0136
CA-2015-111395,2015-11-23,2015-11-27,Standard Class,VB-21745,Texas,OFF-BI-10002867,Office Supply,Binders,23.912,2,0.8,-40.6504
CA-2015-111395,2015-11-23,2015-11-27,Standard Class,VB-21745,Texas,OFF-ST-10001291,Office Supply,Storage,27.056,2,0.2,2.3674
US-2017-124926,2017-11-13,2017-11-18,Second Class,ME-17320,Texas,OFF-AP-10004868,Office Supply,Appliances,9.324,6,0.8,-24.7086
CA-2016-159345,2016-06-17,2016-06-22,Standard Class,IG-15085,California,OFF-PA-10000806,Office Supply,Paper,111.96,2,0,54.86
CA-2014-103989,2014-03-19,2014-03-21,First Class,MC-17605,Florida,FUR-FU-10003981,Furniture,Furnishings,4.992,3,0.2,1.3728
CA-2017-605345,2017-09-08,2017-09-15,Standard Class,GG-14650,Florida,FUR-FU-10001488,Furniture,Furnishings,336.0337,3,0.32,
US-2015-699977,2014-04-18,2014-04-25,Standard Class,CV-12805,Ohio,FUR-FU-10004973,Furniture,Furnishings,0.01,3,0.8,-0.0039
US-2015-599929,2015-05-08,2015-05-14,Standard Class,NC-18535,Washington,FUR-TA-10003748,Furniture,Tables,1094.5767,14,0.6,-274.4324
CA-2015-158421,2015-09-21,2015-09-26,Standard Class,GB-14575,South Carolina,FUR-CH-10000309,Furniture,Chairs,1690.04,4,0,422.51
CA-2016-157259,2016-12-24,2016-12-28,Standard Class,JM-15535,New York,FUR-FU-10003192,Furniture,Furnishings,799.56,9,0,207.8856
CA-2016-118332,2016-12-16,2016-12-23,Standard Class,PK-19075,California,FUR-CH-10001708,Furniture,Chairs,563.92,5,0.2,7.049
CA-2017-145660,2017-12-01,2017-12-03,First Class,MG-17650,Ohio,FUR-FU-10002885,Furniture,Furnishings,7.712,2,0.2,1.7352
CA-2017-119809,2017-08-18,2017-08-25,Standard Class,YS-21880,Washington,FUR-FU-10001475,Furniture,Furnishings,65.94,3,0,22.4196
CA-2015-161711,2015-11-28,2015-12-03,Standard Class,MC-17425,New York,FUR-FU-10000087,Furniture,Furnishings,68.16,3,0,27.9456
CA-2017-140627,2017-12-23,2017-12-27,Standard Class,DK-12985,Tennessee,FUR-FU-10000087,Furniture,Furnishings,72.704,4,0.2,19.0848
CA-2015-133445,2015-10-05,2015-10-09,Standard Class,JF-15490,Oregon,FUR-BO-10003660,Furniture,Bookcases,66.294,1,0.7,
CA-2015-133445,2015-10-05,2015-10-09,Standard Class,JF-15490,Oregon,FUR-CH-10000422,Furniture,Chairs,291.168,4,0.2,-14.5584
CA-2015-124107,2015-10-09,2015-10-12,Second Class,BM-11650,Michigan,TEC-AC-10002049,Technology,Accessories,619.95,5,0,111.591
CA-2015-138674,2015-11-14,2015-11-17,First Class,KB-16585,Oregon,TEC-AC-10000358,Technology,Accessories,91.176,3,0.2,4.5588
CA-2015-138674,2015-11-14,2015-11-17,First Class,KB-16585,Oregon,TEC-AC-10002800,Technology,Accessories,159.968,4,0.2,29.994
US-2017-147886,2017-03-28,2017-03-31,First Class,DH-13075,California,TEC-MA-10004679,Technology,Machines,532.72,2,0.2,53.272
CA-2016-113733,2016-12-08,2016-12-12,Standard Class,LH-16900,North Carolina,TEC-PH-10002496,Technology,Phones,249.584,2,0.2,31.198
CA-2016-113733,2016-12-08,2016-12-12,Standard Class,LH-16900,North Carolina,TEC-AC-10002473,Technology,Accessories,68.112,3,0.2,17.8794
CA-2016-113733,2016-12-08,2016-12-12,Standard Class,LH-16900,North Carolina,TEC-AC-10004877,Technology,Accessories,16.56,3,0.2,-2.484
CA-2017-104913,2017-11-18,2017-11-22,Standard Class,DK-13090,New York,TEC-PH-10000923,Technology,Phones,74.95,5,0,36.7255
CA-2015-149300,2015-11-22,2015-11-23,First Class,BH-11710,Florida,TEC-MA-10000423,Technology,Machines,32.985,3,0.5,-1.9791
CA-2015-124107,2015-10-09,2015-10-12,Second Class,BM-11650,Michigan,TEC-PH-10003875,Technology,Phones,29.16,3,0,8.4564
CA-2015-103933,2015-09-25,2015-09-27,First Class,DR-12880,New York,TEC-AC-10004171,Technology,Accessories,899.91,9,0,395.9604
CA-2015-110548,2015-05-04,2015-05-08,Standard Class,AH-10690,Texas,TEC-PH-10002922,Technology,Phones,946.344,7,0.2,118.293
US-2014-704541,2014-04-14,2014-04-17,Standard Class,EN-13780,Texas,FUR-CH-10002335,Furniture,Chairs,486.8443,1,0.5,-163.12
US-2017-253425,2016-12-06,2016-12-09,Same Day,AH-10030,New York,FUR-FU-10004848,Furniture,Furnishings,0.01,1,0.15,0.0002
CA-2015-368532,2016-05-20,2016-05-21,Same Day,JM-15535,Massachusetts,FUR-FU-10001468,Furniture,Furnishings,88.3592,11,0.1,13.9408
US-2014-738719,2017-10-04,2017-10-10,First Class,AB-10015,Georgia,FUR-BO-10004467,Furniture,Bookcases,143.87,14,0.15,
CA-2017-117324,2017-12-08,2017-12-13,Standard Class,JP-15520,Wisconsin,TEC-AC-10003023,Technology,Accessories,178.11,3,0,32.0598
CA-2014-163748,2014-10-14,2014-10-18,Standard Class,HG-15025,Texas,TEC-CO-10002095,Technology,Copiers,1999.96,5,0.2,624.9875
CA-2014-130274,2014-05-03,2014-05-05,First Class,JS-15940,Wisconsin,OFF-LA-10002195,Office Supply,Labels,21.56,7,0,10.3488
CA-2017-158386,2017-10-16,2017-10-21,Standard Class,BO-11425,Kentucky,OFF-BI-10003719,Office Supply,Binders,124.75,5,0,57.385
CA-2015-111507,2015-02-06,2015-02-13,Standard Class,VW-21775,Washington,OFF-AR-10001315,Office Supply,Art,5.28,3,0,1.5312
